time_s,p_fault,fault_bin
10.6996,1.000000,1
10.7164,1.000000,1
10.7195,1.000000,1
10.7295,1.000000,1
10.7396,1.000000,1
10.7495,1.000000,1
10.7595,1.000000,1
10.7695,1.000000,1
10.7796,1.000000,1
10.7847,1.000000,1
10.7995,1.000000,1
10.8165,1.000000,1
10.8171,1.000000,1
10.8285,1.000000,1
10.8386,1.000000,1
10.8485,1.000000,1
10.8586,1.000000,1
10.8686,1.000000,1
10.8786,1.000000,1
10.8886,1.000000,1
10.8986,1.000000,1
10.9153,1.000000,1
10.9186,1.000000,1
10.9286,1.000000,1
10.9385,1.000000,1
10.9486,1.000000,1
10.9586,1.000000,1
10.9686,1.000000,1
10.9786,1.000000,1
10.9885,1.000000,1
10.9987,1.000000,1
11.0159,1.000000,1
11.0185,1.000000,1
11.0286,1.000000,1
11.0386,1.000000,1
11.0486,1.000000,1
11.0586,1.000000,1
11.0685,1.000000,1
11.0787,1.000000,1
11.0887,1.000000,1
11.0987,1.000000,1
11.1178,1.000000,1
11.1185,1.000000,1
11.1286,1.000000,1
11.1386,1.000000,1
11.1485,1.000000,1
11.1586,1.000000,1
11.1685,1.000000,1
11.1786,1.000000,1
11.1886,1.000000,1
11.1987,1.000000,1
11.2158,1.000000,1
11.2187,1.000000,1
11.2287,1.000000,1
11.2387,1.000000,1
11.2487,1.000000,1
11.2586,1.000000,1
11.2687,1.000000,1
11.2787,1.000000,1
11.2887,1.000000,1
11.2987,1.000000,1
11.3180,1.000000,1
11.3189,1.000000,1
11.3287,1.000000,1
11.3387,1.000000,1
11.3487,1.000000,1
11.3587,1.000000,1
11.3687,1.000000,1
11.3787,1.000000,1
11.3887,1.000000,1
11.3987,1.000000,1
11.4176,1.000000,1
11.4186,1.000000,1
11.4287,1.000000,1
11.4386,1.000000,1
11.4486,1.000000,1
11.4586,1.000000,1
11.4687,1.000000,1
11.4786,1.000000,1
11.4887,1.000000,1
11.4987,1.000000,1
11.5159,1.000000,1
11.5187,1.000000,1
11.5287,1.000000,1
11.5388,1.000000,1
11.5487,1.000000,1
11.5588,1.000000,1
11.5687,1.000000,1
11.5786,1.000000,1
11.5886,1.000000,1
11.5987,1.000000,1
